DATUM,CAS,SUM_of_MNOZSTVO
11-08-13,180,8321.314422
11-08-13,195,8454.170263
11-08-13,210,8280.967427
11-08-13,225,8233.150895
11-08-13,240,8318.868506
11-08-13,255,8475.949595
11-08-13,270,8675.347485
11-08-13,285,8724.453629
11-08-13,300,8795.113834
11-08-13,315,9206.824047
11-08-13,330,9352.655016
11-08-13,345,9630.113922
11-08-13,360,9567.878373
11-08-13,375,9714.311948
11-08-13,390,9670.500925
11-08-13,405,9844.741251
11-08-13,420,10024.52657
11-08-13,435,10217.55164
11-08-13,450,10346.56193
11-08-13,465,10441.77889
11-08-13,480,10619.00631
11-08-13,495,10541.66668
11-08-13,510,10525.30263
11-08-13,525,10534.13257
11-08-13,540,10553.53598
11-08-13,555,10547.77983
11-08-13,570,10497.2519
11-08-13,585,10294.46256
11-08-13,600,10229.53859
11-08-13,615,10354.03492
11-08-13,630,10397.75378
11-08-13,645,10369.90958
11-08-13,660,10319.38996
11-08-13,675,10153.24525
11-08-13,690,10177.69497
11-08-13,705,10106.09406
11-08-13,720,10073.64139
11-08-13,735,10202.66664
11-08-13,750,10253.24338
11-08-13,765,10301.25007
11-08-13,780,10092.00628
11-08-13,795,9911.944277
11-08-13,810,10064.95297
11-08-13,825,10215.19823
11-08-13,840,10126.13442
11-08-13,855,10268.00369
11-08-13,870,10312.38615
11-08-13,885,10295.36927
11-08-13,900,10343.08767
11-08-13,915,10191.90368
11-08-13,930,10200.213
11-08-13,945,10129.36365
11-08-13,960,10040.29134
11-08-13,975,9840.873485
11-08-13,990,9754.801881
11-08-13,1005,9964.759444
11-08-13,1020,9869.046501
11-08-13,1035,9851.895281
11-08-13,1050,9850.818388
11-08-13,1065,9733.375458
11-08-13,1080,9694.573966
11-08-13,1095,9925.223791
11-08-13,1110,10070.05896
11-08-13,1125,10109.81325
11-08-13,1140,9943.802335
11-08-13,1155,9677.801343
11-08-13,1170,9349.351001
11-08-13,1185,9379.441436
11-08-13,1200,9319.910839
11-08-13,1215,9121.790518
11-08-13,1230,8974.054611
11-08-13,1245,8636.435531
11-08-13,1260,8748.711819
11-08-13,1275,8699.148167
11-08-13,1290,8826.738732
11-08-13,1305,8710.197181
11-08-13,1320,8747.758289
12-08-13,-105,8653.573004
12-08-13,-90,8563.948769
12-08-13,-75,8611.550031
12-08-13,-60,8398.171192
12-08-13,-45,8240.062777
12-08-13,-30,8130.998615
12-08-13,-15,8128.465674
12-08-13,0,8109.729921
12-08-13,15,7997.551169
12-08-13,30,8102.824744
12-08-13,45,8121.991294
12-08-13,60,8105.281685
12-08-13,75,8258.071291
12-08-13,90,8148.716023
12-08-13,105,8073.377026
12-08-13,120,8198.564396
12-08-13,135,8386.836739
12-08-13,150,8435.12799
12-08-13,165,8449.634877
12-08-13,180,8631.048119
12-08-13,195,8701.272627
12-08-13,210,8623.416625
12-08-13,225,8970.61421
12-08-13,240,9983.093951
12-08-13,255,11495.44224
12-08-13,270,12413.44394
12-08-13,285,13320.2645
12-08-13,300,13476.50149
12-08-13,315,14250.20866
12-08-13,330,14745.71164
12-08-13,345,15431.81846
12-08-13,360,16196.17425
12-08-13,375,16598.91558
12-08-13,390,16625.40755
12-08-13,405,16768.51408
12-08-13,420,17081.22709
12-08-13,435,17366.36036
12-08-13,450,17383.45793
12-08-13,465,17038.01791
12-08-13,480,17369.11457
12-08-13,495,17060.13368
12-08-13,510,16716.46758
12-08-13,525,16831.42742
12-08-13,540,16760.78608
12-08-13,555,16881.04784
12-08-13,570,17076.95015
12-08-13,585,16836.06656
12-08-13,600,16559.34462
12-08-13,615,16485.01027
12-08-13,630,16921.00411
12-08-13,645,17154.93185
12-08-13,660,17034.71756
12-08-13,675,16869.55909
12-08-13,690,16724.02862
12-08-13,705,16449.51746
12-08-13,720,16336.72765
12-08-13,735,16262.30417
12-08-13,750,15735.74273
12-08-13,765,15473.7545
12-08-13,780,15569.52845
12-08-13,795,15433.24451
12-08-13,810,14927.73679
12-08-13,825,15141.8695
12-08-13,840,15271.21832
12-08-13,855,15133.36609
12-08-13,870,15027.86788
12-08-13,885,14933.95576
12-08-13,900,14956.57217
12-08-13,915,14682.26342
12-08-13,930,14316.85603
12-08-13,945,13776.93876
12-08-13,960,13659.08132
12-08-13,975,13370.14033
12-08-13,990,13126.73442
12-08-13,1005,13194.78432
12-08-13,1020,13132.07384
12-08-13,1035,13036.96388
12-08-13,1050,13150.17811
12-08-13,1065,12868.08285
12-08-13,1080,12498.83275
12-08-13,1095,12641.74587
12-08-13,1110,12537.17905
12-08-13,1125,12646.35239
12-08-13,1140,12672.4466
12-08-13,1155,12398.37067
12-08-13,1170,11873.40745
12-08-13,1185,11321.6218
12-08-13,1200,10698.47281
12-08-13,1215,10121.47728
12-08-13,1230,9984.191856
12-08-13,1245,9665.400509
12-08-13,1260,9669.315788
12-08-13,1275,9676.109468
12-08-13,1290,9675.458831
12-08-13,1305,9590.441156
12-08-13,1320,9534.264122
13-08-13,-105,9465.935902
13-08-13,-90,9342.120576
13-08-13,-75,9291.490676
13-08-13,-60,9167.193239
13-08-13,-45,9004.34218
13-08-13,-30,8540.510681
13-08-13,-15,8385.447531
13-08-13,0,8405.383236
13-08-13,15,8623.121299
13-08-13,30,8574.835106
13-08-13,45,8546.110194
13-08-13,60,8475.24963
13-08-13,75,8763.044597
13-08-13,90,8573.979877
13-08-13,105,8701.418376
13-08-13,120,8838.51613
13-08-13,135,8933.754646
13-08-13,150,9023.773553
13-08-13,165,9157.583287
13-08-13,180,9173.166227
13-08-13,195,9212.609881
13-08-13,210,9142.575362
13-08-13,225,9842.27395
13-08-13,240,10934.10741
13-08-13,255,12556.32223
13-08-13,270,13825.12939
13-08-13,285,14634.9138
13-08-13,300,14660.04965
13-08-13,315,15109.92859
13-08-13,330,15536.792
13-08-13,345,15994.5753
13-08-13,360,16686.76797
13-08-13,375,16644.16889
13-08-13,390,16869.55395
13-08-13,405,17476.62847
13-08-13,420,17871.25705
13-08-13,435,18095.72169
13-08-13,450,18215.13179
13-08-13,465,18268.21876
13-08-13,480,17873.26814
13-08-13,495,17587.71118
13-08-13,510,17607.16539
13-08-13,525,17609.65323
13-08-13,540,17274.1565
13-08-13,555,17046.68692
13-08-13,570,17037.81025
13-08-13,585,16570.14772
13-08-13,600,16646.4569
13-08-13,615,16934.7876
13-08-13,630,17119.9682
13-08-13,645,16938.65545
13-08-13,660,17038.46645
13-08-13,675,16972.15414
13-08-13,690,16997.78419
13-08-13,705,16738.57585
13-08-13,720,16485.27664
13-08-13,735,16311.22832
13-08-13,750,16155.33992
13-08-13,765,16040.68859
13-08-13,780,15636.76761
13-08-13,795,15579.92927
13-08-13,810,15309.58877
13-08-13,825,14999.40758
13-08-13,840,14841.46968
13-08-13,855,14673.32143
13-08-13,870,14434.62943
13-08-13,885,14512.40893
13-08-13,900,14365.71186
13-08-13,915,13978.54267
13-08-13,930,13839.53835
13-08-13,945,13780.41989
13-08-13,960,13581.26207
13-08-13,975,13147.13285
13-08-13,990,13213.39912
13-08-13,1005,13353.55566
13-08-13,1020,13404.08628
13-08-13,1035,13281.54659
13-08-13,1050,13092.15217
13-08-13,1065,12934.75775
13-08-13,1080,12947.74442
13-08-13,1095,13094.37351
13-08-13,1110,12903.30559
13-08-13,1125,12552.58095
13-08-13,1140,12160.05291
13-08-13,1155,11822.73298
13-08-13,1170,11286.85173
13-08-13,1185,11016.27776
13-08-13,1200,10463.98787
13-08-13,1215,9713.043063
13-08-13,1230,9536.344252
13-08-13,1245,9434.438389
13-08-13,1260,9383.472881
13-08-13,1275,9298.540864
13-08-13,1290,9230.408947
13-08-13,1305,9283.622378
13-08-13,1320,9146.587431
14-08-13,-105,9101.850249
14-08-13,-90,9028.45621
14-08-13,-75,8772.499733
14-08-13,-60,8555.518273
14-08-13,-45,8513.429034
14-08-13,-30,8497.419002
14-08-13,-15,8391.197933
14-08-13,0,8436.886216
14-08-13,15,8333.517066
14-08-13,30,8237.405116
14-08-13,45,8188.977859
14-08-13,60,8168.921401
14-08-13,75,8254.195398
14-08-13,90,8254.455917
14-08-13,105,8292.844184
14-08-13,120,8387.872876
14-08-13,135,8575.867556
14-08-13,150,8618.139673
14-08-13,165,8612.617835
14-08-13,180,8823.079225
14-08-13,195,9025.331411
14-08-13,210,9218.438181
14-08-13,225,9897.107651
14-08-13,240,10682.97613
14-08-13,255,12240.52544
14-08-13,270,13230.80968
14-08-13,285,14229.68167
14-08-13,300,15012.18597
14-08-13,315,15986.16311
14-08-13,330,16517.30429
14-08-13,345,16980.71318
14-08-13,360,17381.66979
14-08-13,375,17171.87179
14-08-13,390,17543.36867
14-08-13,405,17604.83163
14-08-13,420,18015.75733
14-08-13,435,17845.6639
14-08-13,450,17881.47763
14-08-13,465,17828.15885
14-08-13,480,18113.31368
14-08-13,495,17991.28445
14-08-13,510,17626.75879
14-08-13,525,17329.32043
14-08-13,540,17078.39846
14-08-13,555,17080.406
14-08-13,570,17089.82415
14-08-13,585,16834.39745
14-08-13,600,16775.7375
14-08-13,615,16757.30249
14-08-13,630,17248.13483
14-08-13,645,17373.689
14-08-13,660,17052.82356
14-08-13,675,16998.06088
14-08-13,690,16655.9797
14-08-13,705,16598.89297
14-08-13,720,16407.3186
14-08-13,735,16650.02466
14-08-13,750,16533.9144
14-08-13,765,16344.9548
14-08-13,780,16209.59953
14-08-13,795,15847.20771
14-08-13,810,15517.69075
14-08-13,825,15373.32523
14-08-13,840,15156.6509
14-08-13,855,15163.52399
14-08-13,870,14890.84246
14-08-13,885,14710.12724
14-08-13,900,14617.94339
14-08-13,915,14468.28704
14-08-13,930,13847.50977
14-08-13,945,13510.38637
14-08-13,960,13366.01352
14-08-13,975,12773.8849
14-08-13,990,12884.95902
14-08-13,1005,13189.90067
14-08-13,1020,13022.06609
14-08-13,1035,13210.05776
14-08-13,1050,13085.71369
14-08-13,1065,13148.75228
14-08-13,1080,13039.66124
14-08-13,1095,13061.98217
14-08-13,1110,12954.58649
14-08-13,1125,12809.17978
14-08-13,1140,12572.39063
14-08-13,1155,12444.17117
14-08-13,1170,11624.16593
14-08-13,1185,11106.07677
14-08-13,1200,10354.47667
14-08-13,1215,9953.569761
14-08-13,1230,9646.197106
14-08-13,1245,9490.054017
14-08-13,1260,9174.541987
14-08-13,1275,9010.040508
14-08-13,1290,8911.77849
14-08-13,1305,8823.664697
14-08-13,1320,8821.292936
15-08-13,-105,8755.793933
15-08-13,-90,8668.643559
15-08-13,-75,8427.976736
15-08-13,-60,8411.340044
15-08-13,-45,8704.320603
15-08-13,-30,8559.752041
15-08-13,-15,8338.523655
15-08-13,0,8454.45468
15-08-13,15,8544.551909
15-08-13,30,8429.882961
15-08-13,45,8277.704729
15-08-13,60,8210.180557
15-08-13,75,8327.988854
15-08-13,90,8304.169429
15-08-13,105,8285.177287
15-08-13,120,8426.325572
15-08-13,135,8473.335294
15-08-13,150,8543.865306
15-08-13,165,8694.211673
15-08-13,180,8788.688446
15-08-13,195,9153.687355
15-08-13,210,9127.922495
15-08-13,225,9847.594042
15-08-13,240,10899.58776
15-08-13,255,12710.12812
15-08-13,270,13614.35349
15-08-13,285,14196.69648
15-08-13,300,15001.3385
15-08-13,315,15778.83156
15-08-13,330,16012.36701
15-08-13,345,16385.82584
15-08-13,360,16750.13006
15-08-13,375,17228.56592
15-08-13,390,17448.7839
15-08-13,405,17868.58521
15-08-13,420,17865.61272
15-08-13,435,17932.94241
15-08-13,450,17790.46
15-08-13,465,17698.60628
15-08-13,480,17549.42723
15-08-13,495,17423.54356
15-08-13,510,17266.88156
15-08-13,525,17099.08858
15-08-13,540,17178.04078
15-08-13,555,17233.15188
15-08-13,570,16972.23802
15-08-13,585,17117.72437
15-08-13,600,17222.80613
15-08-13,615,17597.77925
15-08-13,630,17668.84317
15-08-13,645,17520.03537
15-08-13,660,17481.87241
15-08-13,675,17560.21355
15-08-13,690,17006.8325
15-08-13,705,16861.51406
15-08-13,720,16831.58808
15-08-13,735,16535.8292
15-08-13,750,16585.88583
15-08-13,765,16502.9974
15-08-13,780,16647.34854
15-08-13,795,16298.54216
15-08-13,810,16155.90906
15-08-13,825,15926.02577
15-08-13,840,15619.68296
15-08-13,855,15212.34632
15-08-13,870,15066.65734
15-08-13,885,14942.50427
15-08-13,900,14876.29649
15-08-13,915,14898.97713
15-08-13,930,14870.60746
15-08-13,945,14114.47534
15-08-13,960,13950.29644
15-08-13,975,13584.70555
15-08-13,990,13580.00325
15-08-13,1005,13094.92261
15-08-13,1020,13479.61506
15-08-13,1035,13601.54025
15-08-13,1050,13557.31017
15-08-13,1065,13337.58665
15-08-13,1080,13351.54681
15-08-13,1095,13447.03763
15-08-13,1110,13315.2735
15-08-13,1125,13322.50725
15-08-13,1140,13225.39001
15-08-13,1155,12963.44379
15-08-13,1170,12458.42529
15-08-13,1185,12001.88183
15-08-13,1200,11212.06534
15-08-13,1215,10594.62513
15-08-13,1230,10302.66549
15-08-13,1245,9993.772818
15-08-13,1260,9692.887277
15-08-13,1275,9717.091222
15-08-13,1290,9550.947123
15-08-13,1305,9592.573866
15-08-13,1320,9590.47622
16-08-13,-105,9534.166724
16-08-13,-90,9620.404569
16-08-13,-75,9476.546327
16-08-13,-60,9511.292985
16-08-13,-45,9526.96216
16-08-13,-30,9449.347862
16-08-13,-15,9415.230503
16-08-13,0,9143.821387
16-08-13,15,9168.21068
16-08-13,30,9170.817987
16-08-13,45,9071.35011
16-08-13,60,9124.804841
16-08-13,75,9056.38948
16-08-13,90,8928.944709
16-08-13,105,8834.669878
16-08-13,120,8783.959523
16-08-13,135,8883.287474
16-08-13,150,8975.902452
16-08-13,165,9083.516174
16-08-13,180,9206.271979
16-08-13,195,9389.490325
16-08-13,210,9638.613743
16-08-13,225,10302.9752
16-08-13,240,11513.89152
16-08-13,255,13457.05431
16-08-13,270,14561.80494
16-08-13,285,15155.8607
16-08-13,300,15660.48773
16-08-13,315,16158.22884
16-08-13,330,16350.66694
16-08-13,345,16608.44176
16-08-13,360,16987.88881
16-08-13,375,16925.31461
16-08-13,390,17057.31262
16-08-13,405,17310.1892
16-08-13,420,17514.44043
16-08-13,435,17593.37397
16-08-13,450,17648.5354
16-08-13,465,17796.43305
16-08-13,480,17858.15332
16-08-13,495,17540.18479
16-08-13,510,17465.76543
16-08-13,525,17374.4582
16-08-13,540,16993.60292
16-08-13,555,16866.11609
16-08-13,570,16777.95783
16-08-13,585,17063.03666
16-08-13,600,17434.26226
16-08-13,615,17382.27281
16-08-13,630,17554.69846
16-08-13,645,17138.41342
16-08-13,660,16880.73449
16-08-13,675,16865.72267
16-08-13,690,16655.01724
16-08-13,705,16459.74785
16-08-13,720,16028.19366
16-08-13,735,16200.6455
16-08-13,750,15767.23266
16-08-13,765,15716.87251
16-08-13,780,15475.30065
16-08-13,795,15510.36882
16-08-13,810,15249.48738
16-08-13,825,14916.79645
16-08-13,840,14901.68001
16-08-13,855,14940.03701
16-08-13,870,14831.15667
16-08-13,885,14660.88051
16-08-13,900,14452.97851
16-08-13,915,14394.12299
16-08-13,930,14126.00689
16-08-13,945,13845.43048
16-08-13,960,13391.59104
16-08-13,975,13088.30901
16-08-13,990,12668.34774
16-08-13,1005,13089.40907
16-08-13,1020,12702.69545
16-08-13,1035,12952.93393
16-08-13,1050,12736.73635
16-08-13,1065,12504.85486
16-08-13,1080,12674.49647
16-08-13,1095,12816.88986
16-08-13,1110,12700.91969
16-08-13,1125,12602.81299
16-08-13,1140,12437.24997
16-08-13,1155,12108.52456
16-08-13,1170,11769.52697
16-08-13,1185,11493.49143
16-08-13,1200,10997.56956
16-08-13,1215,10508.5902
16-08-13,1230,10251.82033
16-08-13,1245,9711.921398
16-08-13,1260,9666.068449
16-08-13,1275,9641.047051
16-08-13,1290,9659.959138
16-08-13,1305,9466.513619
16-08-13,1320,9483.813666
17-08-13,-105,9211.549173
17-08-13,-90,9128.644561
17-08-13,-75,9139.821812
17-08-13,-60,9260.944926
17-08-13,-45,9016.507409
17-08-13,-30,8851.446239
17-08-13,-15,8693.690125
17-08-13,0,8734.446281
17-08-13,15,8647.269578
17-08-13,30,8572.380096
17-08-13,45,8445.695305
17-08-13,60,8366.692907
17-08-13,75,8319.988607
17-08-13,90,8307.298056
17-08-13,105,8355.830504
17-08-13,120,8346.804714
17-08-13,135,8470.657158
17-08-13,150,8707.508537
17-08-13,165,8974.795944
17-08-13,180,9406.102702
17-08-13,195,9797.421612
17-08-13,210,9730.214893
17-08-13,225,9829.240922
17-08-13,240,10164.4624
17-08-13,255,10940.15555
17-08-13,270,11433.38105
17-08-13,285,11329.54839
17-08-13,300,11218.88975
17-08-13,315,11449.88481
17-08-13,330,11696.51061
17-08-13,345,11798.0118
17-08-13,360,11851.70127
17-08-13,375,11980.74649
17-08-13,390,12250.97392
17-08-13,405,12074.52403
17-08-13,420,12504.04539
17-08-13,435,12436.56446
17-08-13,450,12301.60271
17-08-13,465,12268.92208
17-08-13,480,12459.8582
17-08-13,495,12769.55159
17-08-13,510,12870.01963
17-08-13,525,13058.17619
17-08-13,540,12980.54146
17-08-13,555,12965.36069
17-08-13,570,13075.11286
17-08-13,585,12887.40112
17-08-13,600,12537.3185
17-08-13,615,12394.06701
17-08-13,630,12372.3972
17-08-13,645,12218.9521
17-08-13,660,12129.48262
17-08-13,675,11863.20719
17-08-13,690,11849.08245
17-08-13,705,11833.8262
17-08-13,720,11752.0826
17-08-13,735,11721.31269
17-08-13,750,11934.83656
17-08-13,765,11899.23592
17-08-13,780,11691.03338
17-08-13,795,11712.22927
17-08-13,810,11779.26957
17-08-13,825,11635.481
17-08-13,840,11772.40761
17-08-13,855,12031.38225
17-08-13,870,12111.27908
17-08-13,885,12111.05812
17-08-13,900,11809.4219
17-08-13,915,11448.07973
17-08-13,930,11150.4059
17-08-13,945,11035.06177
17-08-13,960,11049.2285
17-08-13,975,11295.50136
17-08-13,990,11038.79719
17-08-13,1005,10952.59094
17-08-13,1020,10753.22178
17-08-13,1035,10990.246
17-08-13,1050,10818.71749
17-08-13,1065,10866.2608
17-08-13,1080,10969.60957
17-08-13,1095,11113.99128
17-08-13,1110,11046.41617
17-08-13,1125,11099.6217
17-08-13,1140,11073.48129
17-08-13,1155,10941.07257
17-08-13,1170,10570.14908
17-08-13,1185,10319.33102
17-08-13,1200,10184.86567
17-08-13,1215,9814.267511
17-08-13,1230,9660.749699
17-08-13,1245,9499.039925
17-08-13,1260,9299.683855
17-08-13,1275,9241.586012
17-08-13,1290,9169.826002
17-08-13,1305,8965.270409
17-08-13,1320,8970.349564
18-08-13,-105,8836.988406
18-08-13,-90,8642.837497
18-08-13,-75,8576.833126
18-08-13,-60,8860.360115
18-08-13,-45,8902.875747
18-08-13,-30,8669.499809
18-08-13,-15,8720.197158
18-08-13,0,8397.418408
18-08-13,15,8358.325188
18-08-13,30,8338.63711
18-08-13,45,8484.011973
18-08-13,60,8376.499389
18-08-13,75,8480.81998
18-08-13,90,8486.449643
18-08-13,105,8577.585978
18-08-13,120,8699.360231
18-08-13,135,8633.641239
18-08-13,150,8878.545492
18-08-13,165,8932.647028
18-08-13,180,9078.878432
18-08-13,195,9411.369624
18-08-13,210,9160.800684
18-08-13,225,8963.640861
18-08-13,240,9126.427232
18-08-13,255,9436.518184
18-08-13,270,9356.204773
18-08-13,285,9321.088844
18-08-13,300,9588.743585
18-08-13,315,9156.026818
18-08-13,330,8983.23415
18-08-13,345,9378.984169
18-08-13,360,9726.523988
18-08-13,375,9938.30843
18-08-13,390,9897.82219
18-08-13,405,10127.70278
18-08-13,420,10180.29961
18-08-13,435,10258.74197
18-08-13,450,10335.96547
18-08-13,465,10393.53865
18-08-13,480,10441.07835
18-08-13,495,10466.22598
18-08-13,510,10639.31038
18-08-13,525,10782.56866
18-08-13,540,10794.16624
18-08-13,555,10682.15483
18-08-13,570,10682.49782
18-08-13,585,10627.37669
18-08-13,600,10368.16008
18-08-13,615,10385.23238
18-08-13,630,10355.24759
18-08-13,645,10376.45729
18-08-13,660,10326.8654
18-08-13,675,10537.96555
18-08-13,690,10448.94711
18-08-13,705,10152.17739
18-08-13,720,10148.47662
18-08-13,735,10376.23291
18-08-13,750,10467.86544
18-08-13,765,10563.3222
18-08-13,780,10296.71691
18-08-13,795,10387.52071
18-08-13,810,10416.68293
18-08-13,825,11009.32143
18-08-13,840,11655.08747
18-08-13,855,11654.84747
18-08-13,870,11457.50745
18-08-13,885,11403.8786
18-08-13,900,11494.53058
18-08-13,915,11405.24287
18-08-13,930,11351.97623
18-08-13,945,11004.43813
18-08-13,960,10855.52226
18-08-13,975,10753.92311
18-08-13,990,10778.49362
18-08-13,1005,10891.74461
18-08-13,1020,10937.69128
18-08-13,1035,11199.27856
18-08-13,1050,11067.43221
18-08-13,1065,11257.46771
18-08-13,1080,11297.14459
18-08-13,1095,11565.79589
18-08-13,1110,11680.38165
18-08-13,1125,11910.58812
18-08-13,1140,11648.31019
18-08-13,1155,11509.28656
18-08-13,1170,11433.6274
18-08-13,1185,11447.20579
18-08-13,1200,11409.50268
18-08-13,1215,11215.84609
18-08-13,1230,11065.75426
18-08-13,1245,11066.33032
18-08-13,1260,11104.32799
18-08-13,1275,10847.41181
18-08-13,1290,10613.65269
18-08-13,1305,10636.41884
18-08-13,1320,10527.57509
19-08-13,-105,10647.1147
19-08-13,-90,10392.23655
19-08-13,-75,10156.58549
19-08-13,-60,10017.95865
19-08-13,-45,9995.394771
19-08-13,-30,10090.6448
19-08-13,-15,10129.61034
19-08-13,0,9995.846775
19-08-13,15,10204.61773
19-08-13,30,10244.42084
19-08-13,45,10243.32784
19-08-13,60,10263.38989
19-08-13,75,10587.58406
19-08-13,90,10606.73435
19-08-13,105,10808.9071
19-08-13,120,10777.60155
19-08-13,135,10750.78037
19-08-13,150,10677.10017
19-08-13,165,10650.53788
19-08-13,180,10825.03365
19-08-13,195,11356.98979
19-08-13,210,11268.75033
19-08-13,225,11913.09459
19-08-13,240,12882.61401
19-08-13,255,14388.08367
19-08-13,270,15767.33819
19-08-13,285,16615.45073
19-08-13,300,17521.21774
19-08-13,315,18540.82819
19-08-13,330,18978.66153
19-08-13,345,19702.32601
19-08-13,360,20055.73251
19-08-13,375,20402.59287
19-08-13,390,20690.88832
19-08-13,405,20901.52661
19-08-13,420,21183.60755
19-08-13,435,21296.12798
19-08-13,450,21613.14516
19-08-13,465,21786.06574
19-08-13,480,21723.66889
19-08-13,495,21561.56772
19-08-13,510,21434.56512
19-08-13,525,21277.17153
19-08-13,540,21209.13755
19-08-13,555,21301.59418
19-08-13,570,21030.97037
19-08-13,585,21091.71741
19-08-13,600,21203.33457
19-08-13,615,21151.06589
19-08-13,630,21337.24534
19-08-13,645,21677.78389
19-08-13,660,21943.6095
19-08-13,675,21600.47392
19-08-13,690,21589.89322
19-08-13,705,21292.21673
19-08-13,720,20661.35978
19-08-13,735,20848.69996
19-08-13,750,20947.99916
19-08-13,765,20952.03647
19-08-13,780,20616.72881
19-08-13,795,20509.05801
19-08-13,810,20397.50469
19-08-13,825,19959.7765
19-08-13,840,19771.22243
19-08-13,855,19471.87767
19-08-13,870,19352.33361
19-08-13,885,19510.39809
19-08-13,900,19679.40567
19-08-13,915,19271.75371
19-08-13,930,18476.35066
19-08-13,945,18089.3814
19-08-13,960,18040.60162
19-08-13,975,17635.5342
19-08-13,990,17460.07396
19-08-13,1005,17760.16709
19-08-13,1020,18140.28582
